component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETG01,01-09-04,220.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-04,223.8,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-04,230.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-04,227.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-05,224.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-05,225,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-05,228.6,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-05,233.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-05,236.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-05,237.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-05,239.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-05,240,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-05,240.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-05,243.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-05,244.5,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-05,242,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-06,244.6,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-06,244.4,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-06,244.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-06,245.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-06,250.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-06,251.5,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-06,252.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-06,253.2,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-06,252,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-06,248.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-06,239.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-06,239.4,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-07,245.422,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-07,248.365,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-07,249.249,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-07,248.959,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-07,248.001,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-07,248.319,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-07,249.275,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-07,249.24,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-07,251.882,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-07,257.047,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-07,261.014,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-07,264.299,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-08,266.547,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-08,266.22,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-08,274.246,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-08,274.173,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-08,283.328,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-08,294.645,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-08,300.857,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-08,302.057,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-08,295.708,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-08,284.76,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-08,272.217,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-08,266.716,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-09,263.284,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-09,256.319,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-09,252.471,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-09,248.828,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-09,246.273,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-09,244.658,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-09,252.107,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-09,254.411,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-09,260.944,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-09,267.042,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-09,273.984,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-09,277.35,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-10,273.454,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-10,270.971,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-10,271.311,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-10,273.533,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-10,275.82,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-10,277.651,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-10,279.192,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-10,279.262,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-10,278.873,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-10,279.58,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-10,286.247,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-10,293.446,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-11,301.088,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-11,304.572,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-11,306.515,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-11,302.541,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-11,292.694,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-11,294.743,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-11,304.773,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-11,316.044,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-11,314.655,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-11,306.827,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-11,297.966,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-11,307.069,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-12,308.335,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-12,306.081,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-12,308.237,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-12,304.81,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-12,294.883,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-12,287.712,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-12,302.202,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-12,312.195,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-12,312.078,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-12,308.022,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-12,301.966,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-12,316.876,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-13,320.958,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-13,316.62,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-13,322.645,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-13,310.843,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-13,298.615,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-06-13,296.647,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-07-13,311.074,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-08-13,317.28,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-09-13,316.426,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-10-13,315.445,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-11-13,315.808,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-12-13,314.891,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-01-14,304.438,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-02-14,302.328,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-03-14,305.804,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-04-14,307.536,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETG01,01-05-14,314.119,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
